date,title,ID
1/2/2017 9:06,Metinvest Trametal ceo passes away in the Alps ,17088
12/30/2016 19:59,US OCTG pricing remains flat  ,17089
12/30/2016 19:15,"US rigs rise 5, Canada down 67 ",17090
12/30/2016 18:06,Essar enters iron ore agreement with Cliffs  ,17091
12/30/2016 17:39,Chinese steel prices slide as restocking awaited ,17092
12/30/2016 17:27,December's average iron ore price doubles year-on-year ,17093
12/30/2016 17:13,Chinese HRC export market quietens on high offers ,17094
12/30/2016 9:32,Hegang still leads China's steelmaking league in November ,17095
12/30/2016 9:25,Shandong becomes latest province to restrict steel production ,17096
12/30/2016 9:03,China's transportation development to boost steel demand ,17097
12/30/2016 3:58,Anyang commissions new cold-rolled galvanizing line ,17098
12/29/2016 22:20,US Steel plans Keetac restart  ,17099
12/29/2016 21:03,US sheet players see level January ahead  ,17100
12/29/2016 18:14,US OCTG imports retain momentum in December  ,17101
12/29/2016 6:31,Hebei restricts steel production again ,17102
12/29/2016 5:28,Intra-Asean steel trade grew to end-July ,17103
12/29/2016 4:29,Shandong Ductile Iron Pipes halts production for relocation ,17104
12/29/2016 4:08,"China's Guangxi to add 300,000t/y cold-rolled stainless capacity ",17105
12/28/2016 17:58,Iron ore bounces around high $70s ,17106
12/28/2016 17:33,US total steel imports increase in November  ,17107
12/28/2016 16:14,EU wire rod processors bemoan rebar standard redefinition ,17108
12/28/2016 16:13,LatAm sees imports of Chinese steel fall again   ,17109
12/28/2016 16:05,Benteler appoints new ceo ,17110
12/28/2016 14:51,Turkish coil prices flatten ahead of New Year ,17111
12/28/2016 14:19,Chilean steel consumption to decrease again next year ,17112
12/28/2016 13:39,Icdas lifts domestic longs prices again ,17113
12/28/2016 13:17,Turkish domestic scrap prices rise further ,17114
12/28/2016 11:55,Atlas Iron expects cheaper Corunna ore ,17115
12/28/2016 11:52,Chinese steel exports weaken year-on-year in November ,17116
12/28/2016 11:50,"Turkish steel production, exports seen rising in 2017 ",17117
12/28/2016 10:30,Brazil imposes provisional duties on Chinese stranded wire ,17118
12/28/2016 10:19,Belarus begins scrap imports from EU ,17119
12/28/2016 7:38,Chinese steel futures rebound ,17120
12/28/2016 6:22,Steelmakers cooperate with DiDi to resettle dismissed workers ,17121
12/27/2016 23:27,US raw steel production drops on week ,17122
12/27/2016 18:16,US plate pricing holds ground after Christmas holiday  ,17123
12/27/2016 17:57,US sheet prices firm up as 2017 approaches  ,17124
12/27/2016 16:37,Argentinian steel imports tumble ,17125
12/27/2016 14:08,China drives Turkey's October seamless pipe imports decline ,17126
12/27/2016 13:55,Turkish steelmakers welcome AD probe on Chinese plate ,17127
12/27/2016 13:51,Kardemir sets higher sales target for Q1 2017 ,17128
12/27/2016 13:18,Pound flotation benefits outweigh negatives for Ezz Steel ,17129
12/27/2016 12:44,Mechel agrees debt maturity extension with VTB ,17130
12/27/2016 12:26,"Gazprom, ChelPipe agree on pipeline fittings pricing formula ",17131
12/27/2016 10:41,Stalprofil wins $34m Gaz-System pipe supply order ,17132
12/27/2016 10:26,Acerinox approves â‚¬50m cost saving plan ,17133
12/27/2016 9:13,ArcelorMittal upgrades Fos-Sur-Mer pickling line ,17134
12/27/2016 9:10,Indonesia launches AD investigations against color-coated sheet imports ,17135
12/27/2016 8:36,Indonesia may allow some nickel ore exports ,17136
12/27/2016 7:25,NLMK US to build new reheating furnace ,17137
12/27/2016 7:09,China launches debt-for-equity swap bonds issuing guidance ,17138
12/27/2016 5:52,Thailand mulls AD duties for Vietnamese colour-coated sheet ,17139
12/27/2016 4:50,Vietnam steel imports surge year-to-date in November ,17140
12/26/2016 10:37,China announces heavy cut in induction furnaces ,17141
12/26/2016 9:34,China tops $100 billion in 2016 railway investment ,17142
12/26/2016 6:18,Shagang bags stake in a British data company ,17143
12/26/2016 2:45,China passes environmental protection tax law ,17144
12/25/2016 4:13,China decreases export tariffs for billet and ferroalloys ,17145
12/23/2016 21:04,US stainless surcharges to rise in January  ,17146
12/23/2016 18:41,"US rigs rise 16, Canada down 10 ",17147
12/23/2016 18:31,US OCTG pricing gains strength  ,17148
12/23/2016 15:12,South Africa provides coated sheet import tariff rebate ,17149
12/23/2016 13:35,Tata Metaliks absorbs ductile iron pipe subsidiary ,17150
12/23/2016 13:09,"Saudi budgets increased 2017 spending, oil income growth ",17151
12/23/2016 11:56,Southern European scrap import prices set to rise ,17152
12/23/2016 11:22,"Italian pig iron, HBI and billet hold steady ",17153
12/23/2016 10:48,Italian rebar to rise as mills halt sales ,17154
12/23/2016 9:24,Thailand increases China-origin wire rod duties ,17155
12/23/2016 6:28,"China to hike 2017 capacity eliminations, reports suggest ",17156
12/23/2016 5:03,Zhanjiang steel railway station starts construction ,17157
12/22/2016 21:57,New US construction starts slip in November  ,17158
12/22/2016 18:38,US construction hits bottleneck in metro areas  ,17159
12/22/2016 18:30,US plate price hike likely to stick  ,17160
12/22/2016 18:08,AK receives Department of Energy grant  ,17161
12/22/2016 17:21,"Turkish HRC, CRC prices stable in quiet market ",17162
12/22/2016 17:15,Turkey's welded pipe exports decline in October ,17163
12/22/2016 16:49,"Turkish rebar hopes rise on fresh deals, scrap ",17164
12/22/2016 16:21,"EU/Baltic flurry consolidates costlier Turkish scrap, US sluggish ",17165
12/22/2016 15:47,"ESI raises rebar $23/t, Turkish mills encouraged ",17166
12/22/2016 15:45,"ArcelorMittal, Cellino to create new JV in Italy ",17167
12/22/2016 15:16,Scrap prices rise in Germany ,17168
12/22/2016 15:10,Iron ore slumps as cyclone closes in ,17169
12/22/2016 15:03,India's Godawari Power & Ispat resumes steelmaking ,17170
12/22/2016 14:50,Flats drive Russian steel export growth in January-October ,17171
12/22/2016 13:56,Spanish scrap price to increase in January ,17172
12/22/2016 13:43,AMSA signs Highveld sections mill semis supply deal ,17173
12/22/2016 13:26,Dubai to raise infrastructure spending 27% in 2017 ,17174
12/22/2016 12:47,ÐœÐœÐš to procure 30mt iron ore from ERG ,17175
12/22/2016 12:14,New president for LKAB services subsidiary ,17176
12/22/2016 12:00,Belarus-origin rebar poses no threat to EU: BMZ ,17177
12/22/2016 11:52,Further Italian flats hikes seen in January ,17178
12/22/2016 10:25,European stainless flats and tubes to increase ,17179
12/22/2016 9:46,AM to double production at Spanish EAF-based coil plant ,17180
12/22/2016 9:40,Italian flats imports fall in January-October ,17181
12/22/2016 9:12,Chinese steel futures dive as production restrictions removed ,17182
12/22/2016 7:02,Hebei removes steel production restrictions on ten cities ,17183
12/22/2016 6:49,Japan could turn to WTO to settle India dispute ,17184
12/22/2016 4:54,Pangang Chengdu to launch following relocation ,17185
12/21/2016 21:40,USW lauds Trump pick for trade chief ,17186
12/21/2016 20:15,ArcelorMittal EisenhÃ¼ttenstadt restarts blast furnace ,17187
12/21/2016 19:20,WTO rules on Canadian pipe duties  ,17188
12/21/2016 18:57,"SSAB, Nucor move up on plate  ",17189
12/21/2016 18:53,Ovako offloads Forsbacka ball mill ,17190
12/21/2016 18:37,Seaborne iron ore prices hold firm ,17191
12/21/2016 17:24,Korea drives Turkey's October welded pipe imports fall ,17192
12/21/2016 16:41,Middle East DRI output surges 27% in November ,17193
12/21/2016 16:38,Kyoei Steel buys Texas rebar bill  ,17194
12/21/2016 16:32,Under-fire Chinese HDG imports retain support in Europe ,17195
12/21/2016 16:29,Architectural billings index improves in November  ,17196
12/21/2016 16:07,Turkish domestic scrap prices rise on costlier scrap ,17197
12/21/2016 16:01,Turkey launches AD investigation into China-origin heavy plate ,17198
12/21/2016 15:57,Arvedi to start CRC production in Trieste in 2017 ,17199
12/21/2016 15:56,Investment group acquires German strip processor ,17200
12/21/2016 15:49,Iran needs $9 billion investment to reach capacity target ,17201
12/21/2016 15:31,Venezuelan government stays upbeat on 2017 production ,17202
12/21/2016 14:56,Aramco continues order awards to Saudi pipemakers ,17203
12/21/2016 14:44,Evraz starts European standard rail production ,17204
12/21/2016 14:29,German rebar price peaks on shortest day ,17205
12/21/2016 13:43,Jindal Steel denies Shadeed divestment reports ,17206
12/21/2016 11:52,Spainâ€™s Network Steel opens new pre-painted mill ,17207
12/21/2016 11:45,Italian long products' prices to uptick in January ,17208
12/21/2016 11:01,European scrap prices to rise in January ,17209
12/21/2016 10:34,Alloy surcharges increase in Europe for January/February ,17210
12/21/2016 9:30,Chinese steel futures rebound as production restrictions strengthen ,17211
12/21/2016 7:59,More Chinese steelmakers settle long-term coking coal contracts ,17212
12/21/2016 7:10,Chinaâ€™s Xinjiang completes 2016 steel capacity elimination ,17213
12/21/2016 6:47,"Shandong Qinggang commissions 700,000 tonnes/year bar line ",17214
12/21/2016 4:27,New Zealand launches Chinese galvanized sheet anti-subsidy investigation  ,17215
12/21/2016 3:41,Hebei announces 2017 steel capacity elimination targets ,17216
12/20/2016 20:35,"Latin American steel consumption, production falls  ",17217
12/20/2016 18:12,US truck tonnage posts large November gain  ,17218
12/20/2016 18:04,NLMK appoints new ceo for Europe Strip division ,17219
12/20/2016 17:40,Iron ore remains flat in quiet trading ,17220
12/20/2016 17:29,SDI brings new flat-rolled line online  ,17221
12/20/2016 17:27,"India's Visa Steel restarts DRI, ferrochrome plants ",17222
12/20/2016 17:23,"Worthington records quarterly profit, sees improving market ahead ",17223
12/20/2016 17:08,Sabic propels Mid-East steel output surge in November ,17224
12/20/2016 16:35,Azerbaijan orders $billion Danieli technology for new steelworks ,17225
12/20/2016 16:15,US drives Turkey's October cold-rolled flats export surge ,17226
12/20/2016 16:03,Pakistani November imports soar during Gadani shipyard closure ,17227
12/20/2016 16:02,Global crude stainless steel production grows in 2016 ,17228
12/20/2016 15:57,German processed coil prices look strong into 2017 ,17229
12/20/2016 15:35,New UAE hollow sections mill plans January launch ,17230
12/20/2016 15:32,Global steel output rises again in November ,17231
12/20/2016 15:18,HRC spot price stagnates in NW Europe ,17232
12/20/2016 14:30,SSAB signals further delay for rolling mill restart ,17233
12/20/2016 14:17,FMG casts doubt on Vale blending joint venture ,17234
12/20/2016 14:01,Metalloinvest caster modernisation to add new billet types ,17235
12/20/2016 13:25,ArcelorMittal to increase production in Sagunto next year ,17236
12/20/2016 13:22,Algerian rebar imports fall as quota bites ,17237
12/20/2016 11:58,Vallourec lands two North Sea wind turbine contracts ,17238
12/20/2016 11:28,EU imposes provisional duties on Belarus rebar ,17239
12/20/2016 11:22,French rebar prices set to increase in January ,17240
12/20/2016 11:15,Kardemir reopens rebar sales at increased prices ,17241
12/20/2016 11:11,Icdas raises longs prices on rising scrap ,17242
12/20/2016 9:00,China's Henan gets new cold rolled stainless capacity ,17243
12/20/2016 8:38,Chinese steel futures dip further ,17244
12/20/2016 7:43,Indonesia applies stricter rules on steel imports ,17245
12/20/2016 6:35,Japanese scrap price soars as raw materials strengthen ,17246
12/20/2016 3:48,China air pollution restricts steel demand and supply ,17247
12/20/2016 3:13,Baosteel Stainless bats on with Fujian expansion project ,17248
12/20/2016 2:12,SemGroup/NGL Energy to extend Glass Mountain Pipeline ,17249
12/19/2016 21:40,Schnitzer plans for Q1 loss  ,17250
12/19/2016 21:30,US Steel to close Lorain seamless line ,17251
12/19/2016 19:13,US plate pricing remains in holding pattern  ,17252
12/19/2016 19:07,US sheet pricing stays solid ahead of holidays ,17253
12/19/2016 17:57,Cyrus Mistry steps down from Tata Steel board ,17254
12/19/2016 17:26,EU galv probe includes automotive grades ,17255
12/19/2016 17:12,Peruâ€™s Aceros Arequipa will not re-open closed mill ,17256
12/19/2016 16:27,Brazil's 2016 automotive production to fall over 10% ,17257
12/19/2016 16:08,Seaborne iron ore prices slip back ,17258
12/19/2016 15:35,South32 to accelerate coking coal output in FYH2 ,17259
12/19/2016 15:12,Azerbaijan's Unimetal orders coil colour-coating line ,17260
12/19/2016 13:58,"Ezz Steel raises rebar further on pound, feedstock ",17261
12/19/2016 13:39,"Turkey books US scrap after hiatus, prices jump ",17262
12/19/2016 13:03,"Semis lead Iranian production, export growth ",17263
12/19/2016 12:54,Severstal Steel Solutions secures orders until spring 2017 ,17264
12/19/2016 12:54,Korea supports Turkey's October CR flats import rise ,17265
12/19/2016 12:51,"Zaporizhstal ships 540,000t of steel by river ",17266
12/19/2016 12:01,Italian output grows further in November ,17267
12/19/2016 10:28,Kardemir names new general manager ,17268
12/19/2016 10:27,"Italian pig iron, coil imports increase in November ",17269
12/19/2016 10:22,Scrap-based output drives Turkey's November crude production growth ,17270
12/19/2016 10:14,Jiangsu surpasses 2016 steel capacity elimination targets ,17271
12/19/2016 9:41,LKAB mothballs new 15m t/y iron ore mine ,17272
12/19/2016 9:15,Chinese steel futures tumble ,17273
12/19/2016 7:44,Vietnam halts steel plants' production on environmental issues ,17274
12/19/2016 5:50,China to collect environment protection tax on steel ,17275
12/19/2016 4:38,Tangshan widens steel production restrictions ,17276
12/18/2016 19:28,"Turkish HRC, CRC prices rise amid subdued demand ",17277
12/18/2016 10:59,Global steel overcapacity forum holds first meeting ,17278
12/18/2016 10:07,Vale inaugurates S11D project for January commercial start-up ,17279
12/18/2016 9:09,Steel sales peak in November for CSC ,17280
12/17/2016 4:13,Chinese HRC exporters focus on Korean shortage ,17281
12/17/2016 4:10,Japanese steel orders steady in October ,17282
12/16/2016 20:32,US construction employment rises in November  ,17283
12/16/2016 19:42,Oil strength pushes up US tubulars pricing  ,17284
12/16/2016 18:56,"US rigs rise 13, Canada up 4 ",17285
12/16/2016 18:04,SDI sees profits falling in Q4 ,17286
12/16/2016 17:39,Lead times for plate rise in NW Europe ,17287
12/16/2016 16:52,Saarland mills support online trading platform Mapudo  ,17288
12/16/2016 16:34,German scrappers show greater optimism for 2017 ,17289
12/16/2016 15:37,Lebanese rebar traders eye alternatives after Chinese hike ,17290
12/16/2016 14:57,Primetals bags converter order from Cap Acero ,17291
12/16/2016 14:46,Mexico slaps countervailing duties on Korean ferromanganese imports ,17292
12/16/2016 14:37,SSAB signals late start-up following OxelÃ¶sund mill breakdown ,17293
12/16/2016 13:28,Global zinc output falls short of demand ,17294
12/16/2016 12:57,Devalued pound seen boosting Egyptian steel demand ,17295
12/16/2016 12:14,Ukraine seaborne steel imports rise 14% in January-November ,17296
12/16/2016 12:11,Evraz launches new coking coal face at Osinikovskaya ,17297
12/16/2016 12:08,Metinvest to increase exports to Europe ,17298
12/16/2016 12:02,Mining law amendment opens new JSW revenue stream ,17299
12/16/2016 11:54,Italian domestic billet prices increase ,17300
12/16/2016 11:32,Italian stainless scrap prices uptick again ,17301
12/16/2016 11:23,FMG pays down another $1 billion debt ,17302
12/16/2016 11:20,"Italian scrap prices stabilise, market expects January rise ",17303
12/16/2016 9:55,Chinese steel prices strengthen as futures slump ,17304
12/16/2016 9:34,Thailand sets rules to restrict steel imports ,17305
12/16/2016 5:58,Shanghai cracks down on steel pickling ,17306
12/16/2016 5:17,Surging steel prices hamper white goods demand ,17307
12/16/2016 3:27,Hubei completes steel capacity cuts ahead of time ,17308
12/15/2016 21:43,Olympic flat-rolled president to retire next year  ,17309
12/15/2016 21:27,Ratner expands Portage facility ,17310
12/15/2016 21:19,"Coskunoz, MMK start building joint steel service centre ",17311
12/15/2016 21:15,Hegang plans to invest $120m in Serbian subsidiary ,17312
12/15/2016 19:22,TMK GIPI delivers line pipe to Daleel ,17313
12/15/2016 18:32,Optima Specialty Steel applies for chapter 11 protection  ,17314
12/15/2016 18:19,Bhushan Steel sees finance charges sink operating profit ,17315
12/15/2016 17:32,Turkish rebar mills eye East Asia interest ,17316
12/15/2016 17:28,Fresh cargoes edge up Turkish scrap ,17317
12/15/2016 16:56,Nucor sees profits slipping in Q4 ,17318
12/15/2016 16:49,Venezuela's CSN increases steel output in November ,17319
12/15/2016 16:36,"Ezz Steel foresees turnaround on pound float, prices ",17320
12/15/2016 16:32,North Shore Steel acquires plate processing equipment  ,17321
12/15/2016 15:57,Bangladesh Steel Re-rolling Mills studies new plant ,17322
12/15/2016 15:41,"Samarco 2017 restart 'technically feasible', says BHP ",17323
12/15/2016 15:28,Sabic raises rebar third time in 3 weeks ,17324
12/15/2016 15:27,Baowu tenders carbon credits as bonanza beckons ,17325
12/15/2016 15:02,Iron ore surge defies Federal Reserve hike ,17326
12/15/2016 14:46,Thai court approves SSI restructuring ,17327
12/15/2016 14:41,Wilde joins Liberty as acquisition trail heats up  ,17328
12/15/2016 14:40,S+B and Tsingshan form joint venture  ,17329
12/15/2016 14:33,"NW Europe plate imports seen weak, could strengthen ",17330
12/15/2016 14:31,German market accepts plate price increase ,17331
12/15/2016 14:00,Primetals bags slab concaster contract from Tata IJmuiden ,17332
12/15/2016 13:55,Kryvyi Rih loses $10m on rail wagon shortage ,17333
12/15/2016 13:50,Avdiivka Coke restores stable production ,17334
12/15/2016 13:39,Philippine steel import spat drags on ,17335
12/15/2016 13:20,Vietnam scraps steel projects but development continues ,17336
12/15/2016 13:17,Vietnam aims to improve imported steel quality ,17337
12/15/2016 12:05,Unesid bemoans EU trade defence measures   ,17338
12/15/2016 11:51,"Southern European HRC prices stabilise, January rise expected ",17339
12/15/2016 11:34,Southern Europe CRC and HDG prices increase again ,17340
12/15/2016 10:58,Vallourec's Serimax bags offshore contract in Norway ,17341
12/15/2016 10:30,Northern China starts new steel production restrictions today ,17342
12/15/2016 10:03,Chinese rebar futures flatten as demand steady ,17343
12/15/2016 9:39,"China announces car tax compromise, as demand slows ",17344
12/15/2016 8:14,New Caledonia nickel miners want more export quota ,17345
12/15/2016 4:50,China launches scrap processor entry rules ,17346
12/14/2016 21:31,Cliffs appoints new chief operating officer ,17347
12/14/2016 20:53,Atlas Iron hires new ceo ,17348
12/14/2016 20:14,Severfield's Indian JV bags major structural contracts ,17349
12/14/2016 18:14,Seaborne iron ore prices tumble ,17350
12/14/2016 17:37,US leads Turkey's October hot-rolled flats exports fall ,17351
12/14/2016 17:37,Big River melt shop comes online  ,17352
12/14/2016 17:33,Turkish pipemakers seek flat steelmakers' sales in lira ,17353
12/14/2016 17:20,Synalloy to buy Marcegaglia USA's stainless lines  ,17354
12/14/2016 16:58,Corinth Pipeworks to change ownership next week ,17355
12/14/2016 16:21,Indian steelmakers cannot take protectionism for granted: minister ,17356
12/14/2016 15:52,Sabic's foresees Hadeed spin-off by Q3 2017 ,17357
12/14/2016 15:22,"UAE scrap use seen growing, DRI under pressure ",17358
12/14/2016 15:17,EU ruling on HDG imports causes local concern ,17359
12/14/2016 13:38,"TMK GIPI bags 33,000t delivery to PDO ",17360
12/14/2016 13:01,"Pound devaluation, raw materials seen hampering EZDK margins ",17361
12/14/2016 12:39,Tenaris receives expropriation compensation from Venezuela ,17362
12/14/2016 12:00,Italian passenger car production slips back in October ,17363
12/14/2016 11:55,ArcelorMittal Dunkirk salary dispute causes lost output: CGT  ,17364
12/14/2016 11:44,Argentina crude steel production falls in November  ,17365
12/14/2016 11:21,Eurofer bemoans changes to EU lesser duty rule ,17366
12/14/2016 10:16,PSA recruits for vehicle output ramp-up in France ,17367
12/14/2016 9:49,Kryvyi Rih to commission new billet caster in 2018 ,17368
12/14/2016 9:00,Former Hegang chairman lands in court ,17369
12/14/2016 8:44,CIS billet holds despite quiet demand ,17370
12/14/2016 8:04,Chinese shipbuilding activity recovers in November ,17371
12/14/2016 7:37,Chinese steel futures weaken ,17372
12/14/2016 6:50,Hebei  maintains steel production restrictions  ,17373
12/14/2016 4:52,Inner Mongolia completes 2016 steel capacity elimination target ,17374
12/13/2016 19:59,CMC buys cable maker Continental Concrete Structures  ,17375
12/13/2016 19:18,USS uses Granite City line to facilitate repairs  ,17376
12/13/2016 19:05,Russel acquires Texas pipe distributor  ,17377
12/13/2016 19:03,Vale gets more time to make reparatory deposit ,17378
12/13/2016 18:39,Tezcan targets to export 20% of galvalume production  ,17379
12/13/2016 18:37,Fitch foresees improved outlook for Rio Tinto ,17380
12/13/2016 18:34,Brazil drives Turkey's October hot-rolled flats imports decline ,17381
12/13/2016 17:48,German November crude steel production continues on-year fall  ,17382
12/13/2016 17:07,Lack of semis threatens Aferpi bar/rod mills ,17383
12/13/2016 16:47,Salzgitter Flachstahl modernises twin RH degassing plant ,17384
12/13/2016 16:32,Government's procurement guidelines revision assists UK steel sector ,17385
12/13/2016 16:19,"Trade union demands threaten restructuring, says JSW ",17386
12/13/2016 16:14,Global coal demand to fall says IEA ,17387
12/13/2016 15:28,Spanish scrap prices remain unmoved in December ,17388
12/13/2016 15:27,Iron ore seen declining in 2017 on oversupply ,17389
12/13/2016 15:00,Scrap trade seen becoming more regional ,17390
12/13/2016 14:48,Transporter Hergarten expands facilities in Southern Germany ,17391
12/13/2016 14:35,Iron ore pulls back from high ,17392
12/13/2016 14:30,thyssenkrupp pushes for digital truck navigation ,17393
12/13/2016 14:17,UAE steel imports accelerate in Q2 ,17394
12/13/2016 13:57,NSSMC coking coal contracts set benchmarks ,17395
12/13/2016 13:16,Brazil's CSP sees slab exports grow ,17396
12/13/2016 13:03,Spain's construction sector to grow towards 2018: report ,17397
12/13/2016 12:20,Southern European export prices rise for rebar ,17398
12/13/2016 11:50,Italian rebar prices uptick ,17399
12/13/2016 11:10,European tube discounts fall dramatically ,17400
12/13/2016 10:21,Interpipe starts scrap imports due to domestic shortage ,17401
12/13/2016 10:13,Malaysia-China Kuantan JV starts steelmaking unit construction ,17402
12/13/2016 9:56,Baosteel commissions precision roll-forming steel line ,17403
12/13/2016 9:45,"China asks for WTO support against USA, EU ",17404
12/13/2016 9:43,Chinese FAI remains reliant on the state ,17405
12/13/2016 8:54,"China maintains y-o-y steel demand, output growth ",17406
12/13/2016 8:51,Chinese real estate growth slows further in November ,17407
12/13/2016 8:10,Jiangsu completes illegal mislabelled steel elimination ,17408
12/13/2016 7:25,SHFE works on adding scrap and plate futures ,17409
12/13/2016 3:57,Chinese futures firm as SHFE hikes fees ,17410
12/13/2016 3:14,Tianjin completes 2016 steel capacity elimination goals ,17411
12/12/2016 21:15,US raw steel production climbs  ,17412
12/12/2016 20:33,MSCI supports regulatory transparency bill  ,17413
12/12/2016 17:08,"US plate prices improving, January increase possible  ",17414
12/12/2016 17:03,"US sheet prices rising, new increase rumoured  ",17415
12/12/2016 16:46,KlÃ¶ckner employs artificial intelligence in digitalisation ,17416
12/12/2016 16:26,S.EU HRC/CRC import offers stabilise at higher levels ,17417
12/12/2016 16:20,"Europipe delivers 890,000t for Nord Stream 2 ",17418
12/12/2016 16:17,MTE applauds hard line on China market status  ,17419
12/12/2016 16:11,Stelco seeks path to bankruptcy exit  ,17420
12/12/2016 15:38,Uddeholm modernises EAF gas purification ,17421
12/12/2016 15:16,ThyssenKrupp reopens Spanish galvanising line ,17422
12/12/2016 15:15,Iran to impose iron ore export duty ,17423
12/12/2016 15:10,Istanbul New Airport construction to use domestic steel ,17424
12/12/2016 15:04,Turkey's automotive production rises further in November ,17425
12/12/2016 14:59,Iron ore jumps as record shipments evade China ,17426
12/12/2016 14:21,"Flats, semis drag down Metinvest 9M revenue ",17427
12/12/2016 13:59,China MES threatens 'existential crisis' for steelmakers ,17428
12/12/2016 13:50,Chinese steel exports to fall in 2017: MPI ,17429
12/12/2016 13:44,TMK GIPI delivers casing pipe to BP Oman ,17430
12/12/2016 13:28,Tameh Polska improves energy supply to ArcelorMittal Poland ,17431
12/12/2016 13:14,EU reviews Chinese stainless seamless pipe AD duty ,17432
12/12/2016 11:44,"Stainless flats to increase, tubes stable ",17433
12/12/2016 11:42,EU's China-origin HDG probe immediately impacts trade ,17434
12/12/2016 11:14,China bans North Korean coal in December ,17435
12/12/2016 11:02,Nickel market eyes Philippine and Indonesian supply ,17436
12/12/2016 10:59,Vietnamese steel demand to grow 10-12% in 2017 ,17437
12/12/2016 10:52,Steel shortage hampers Venezuela`s car production ,17438
12/12/2016 10:49,Pig iron import prices flatten in southern Europe ,17439
12/12/2016 9:22,Chinese automotive production hits record high ,17440
12/12/2016 8:55,China announces coal and steel capacity cuts completion ,17441
12/12/2016 6:13,"Chinese steel production, demand to dip in 2017 ",17442
12/12/2016 5:02,China threatens retaliation on MES ,17443
12/12/2016 3:50,Sinosteel signs $8.7 billion debts reorganisation agreements ,17444
12/12/2016 3:12,Chinese steel futures surge with increased mill prices ,17445
12/11/2016 17:07,TMK-Artrom starts seamless pipe heat treatment line installation ,17446
12/11/2016 16:44,Turkish domestic scrap prices stable as imports cease ,17447
12/11/2016 15:12,"HRC, CRC prices settle in cautious Turkish market ",17448
12/11/2016 12:20,Vale confirms January start-up for S11D commercial ops  ,17449
12/11/2016 10:07,Hebei signals another increase in capacity cuts  ,17450
12/11/2016 9:41,China places more restrictions on HRC futures trading ,17451
12/11/2016 4:59,EU probe puts Chinese HDG exports at risk ,17452
12/11/2016 4:27,Iron ore prices slip further ,17453
12/9/2016 21:26,US OCTG prices show modest strength  ,17454
12/9/2016 21:17,US mill shipments rise in October  ,17455
12/9/2016 20:20,US Steel to reduce headcount at Lorain ,17456
12/9/2016 19:00,"US rigs rise 27, Canada up 30  ",17457
12/9/2016 18:55,Chinese steel consumption falls in Latin America  ,17458
12/9/2016 18:43,USW leaders chafe at Carrier deal  ,17459
12/9/2016 17:49,"German stockholders reveal firm prices, lower inventories ",17460
12/9/2016 15:49,NW European strip mills change pricing routine ,17461
12/9/2016 14:19,Russia increases stainless steel consumption over January-September ,17462
12/9/2016 14:14,Posco chairman asks for second term ,17463
12/9/2016 13:59,Imports now dominate Russian stainless steel consumption ,17464
12/9/2016 11:55,Vallourec details 3 major offshore tube supply contracts ,17465
12/9/2016 11:49,Hebei restricts steel production across ten cities - again ,17466
12/9/2016 11:42,Former Chinese steel executives to stand trial ,17467
12/9/2016 11:39,Italian stainless scrap prices move upwards ,17468
12/9/2016 11:16,Chinese steel ends week high despite weaker futures ,17469
12/9/2016 11:13,"Steel, coal push Chinese PPI to new highs ",17470
12/9/2016 10:46,Jindal Shadeed sees Ebitda decline quarter-on-quarter ,17471
12/9/2016 10:22,Prices for some scrap grades uptick in Italy ,17472
12/9/2016 6:21,Baotou commissions cold rolling project ,17473
12/9/2016 5:32,China's Angang books major domestic rail contract ,17474
12/9/2016 5:22,Hegang Xuangang shuts down 1800-cubic metre blast furnace ,17475
12/9/2016 4:23,China bags major steel/engineering construction contract in Thailand ,17476
12/8/2016 20:41,SAIL breaks records as after-tax loss narrows ,17477
12/8/2016 20:16,US plate list prices rise $40/st  ,17478
12/8/2016 20:09,British Steel bags Finnish rail contract ,17479
12/8/2016 18:56,Steel Partners acquires remainder of Steel Excel  ,17480
12/8/2016 18:34,US Steel sees employment hope in Trump administration  ,17481
12/8/2016 17:47,Webco navigates to profit in fiscal Q1 ,17482
12/8/2016 17:23,Hackers attack thyssenkrupp in Germany ,17483
12/8/2016 17:08,NW Europe HRC prices settle for the moment ,17484
12/8/2016 15:49,Mexico launches AD investigation on Chinese pipes ,17485
12/8/2016 15:45,NW Europe rebar base price flattens ,17486
12/8/2016 15:33,"Kardemir to sell in lira, not foreign currency ",17487
12/8/2016 14:25,LME remains confident on rebar/scrap contracts ,17488
12/8/2016 14:22,Seaborne iron ore prices settle as imports surge ,17489
12/8/2016 13:25,Induction furnace crackdown strengthens Chinese steel prices ,17490
12/8/2016 13:22,Argentina begins investigation on Chinese seamless pipes ,17491
12/8/2016 12:52,Moody's maintains negative outlook for Russian steel market ,17492
12/8/2016 12:31,Severstal's Kolpino increases plate supply to Russian shipbuilders ,17493
12/8/2016 12:27,Moody's posts negative 2017 outlook for EU steel ,17494
12/8/2016 12:15,Turkish steel exports grow 11% on-year in November ,17495
12/8/2016 11:51,Italian HRC prices becalm in holiday week ,17496
12/8/2016 11:49,OMK signs up Danieli to extend VSW MES ,17497
12/8/2016 11:45,TMK Volzhsky surpasses annual billet supply target ,17498
12/8/2016 11:31,ArcelorMittal holds coke batteries rebuild at Gijon mill ,17499
12/8/2016 10:48,Chinaâ€™s steel exports stabilise in November ,17500
